id,description,primary_clue,secondary_issues,primary_category,action,target,symptom,issue_key,is_multi_issue,label_confidence,n_issues,app,__sheet__,id_norm,issue_key_norm,text_used,text_col_used,raw_text_len,norm_text_len,text_key,has_anchor,drop_reason
10010000009412,当一个帖子有很多楼的跟帖时，当评论很高的楼时，评论成功后返回到“帖子详情”页面时跳会到了5楼左右。如图1，我在第65楼的跟帖中回复“test”，提示我“评论成功”后自动跳到如图2的5楼左右的高度。如果一个帖子有很多跟帖的话，当回复后必须从新找到回复的楼层才能继续阅读该贴，给用户造成了极大的不变。,当一个帖子有很多楼的跟帖时，当评论很高的楼时，评论成功后返回到“帖子详情”页面时跳会到了5楼左右。如图1，我在第65楼的跟帖中回复“t…,,UI/Display,comment,page_view,other,comment.page_view.other,N,Medium,1,jayme,jayme,10010000009412,comment.page_view.other,当一个帖子有很多楼的跟帖时，当评论很高的楼时，评论成功后返回到“帖子详情”页面时跳会到了5楼左右。如图1，我在第65楼的跟帖中回复“t…,primary_clue,68,60,当一个帖子有很多楼的跟帖时 当评论很高的楼时 评论成功后返回到 帖子详情 页面时跳会到了5楼左右 如图1 我在第65楼的跟帖中回复 t,1,
10010000008224,发起群聊，添加好友，创建群时，填入群名，系统默认的输入不能输入其他字符，只能通过第三方输入法输入其他个性字符,发起群聊，添加好友，创建群时，填入群名，系统默认的输入不能输入其他字符，只能通过第三方输入法输入其他个性字符,,Functional-Social,groupchat,chat,cannot_input,groupchat.chat.cannot_input,N,High,1,jayme,jayme,10010000008224,groupchat.chat.cannot_input,发起群聊，添加好友，创建群时，填入群名，系统默认的输入不能输入其他字符，只能通过第三方输入法输入其他个性字符,primary_clue,54,49,发起群聊 添加好友 创建群时 填入群名 系统默认的输入不能输入其他字符 只能通过第三方输入法输入其他个性字符,1,
10010000009655,输入框未能显示出群名称输入字符数的限制是多少,输入框未能显示出群名称输入字符数的限制是多少,,Input/Validation,other,input_box,other,other.input_box.other,N,High,1,jayme,jayme,10010000009655,other.input_box.other,输入框未能显示出群名称输入字符数的限制是多少,primary_clue,22,22,输入框未能显示出群名称输入字符数的限制是多少,1,
10010000008480,任务二，填写群信息，修改群信息页面时，页面指示不清,任务二，填写群信息，修改群信息页面时，页面指示不清,,UI/Display,other,page_view,other,other.page_view.other,N,Medium,1,jayme,jayme,10010000008480,other.page_view.other,任务二，填写群信息，修改群信息页面时，页面指示不清,primary_clue,25,22,任务二 填写群信息 修改群信息页面时 页面指示不清,1,
10010000009818,群组名称在需求书上是要求，不多于64个字符，空格也是字符，在群组名称中填写空格这一字符，并不能添加成功,群组名称在需求书上是要求，不多于64个字符，空格也是字符，在群组名称中填写空格这一字符，并不能添加成功,,Functional-Social,groupchat,chat,cannot_or_fail,groupchat.chat.cannot_or_fail,N,High,1,jayme,jayme,10010000009818,groupchat.chat.cannot_or_fail,群组名称在需求书上是要求，不多于64个字符，空格也是字符，在群组名称中填写空格这一字符，并不能添加成功,primary_clue,51,47,群组名称在需求书上是要求 不多于64个字符 空格也是字符 在群组名称中填写空格这一字符 并不能添加成功,1,
10010000008008,创建群组的时候，第一步勾选了好友，第二部填写群名称的时候界面没有提示不可以超过多少位字符，但在我字符数满了的时候就再也输入不了字符了。没有用户提示,创建群组的时候，第一步勾选了好友，第二部填写群名称的时候界面没有提示不可以超过多少位字符，但在我字符数满了的时候就再也输入不了字符了。…,,Functional-Social,groupchat,page_view,no_prompt,groupchat.page_view.no_prompt,N,High,1,jayme,jayme,10010000008008,groupchat.page_view.no_prompt,创建群组的时候，第一步勾选了好友，第二部填写群名称的时候界面没有提示不可以超过多少位字符，但在我字符数满了的时候就再也输入不了字符了。…,primary_clue,68,63,创建群组的时候 第一步勾选了好友 第二部填写群名称的时候界面没有提示不可以超过多少位字符 但在我字符数满了的时候就再也输入不了字符了,1,
10010000008121,进行完操作9之后，群名称到达限制的字数无提示。,进行完操作9之后，群名称到达限制的字数无提示。,,Other,other,other,no_prompt,other.other.no_prompt,N,High,1,jayme,jayme,10010000008121,other.other.no_prompt,进行完操作9之后，群名称到达限制的字数无提示。,primary_clue,23,21,进行完操作9之后 群名称到达限制的字数无提示,1,
10010000009438,在我的群组的搜索框中可以输入比群组名称更长的字符串！没有提示已达最大字数。,在我的群组的搜索框中可以输入比群组名称更长的字符串！没有提示已达最大字数。,,Functional-Search,search,chat,no_prompt,search.chat.no_prompt,N,High,1,jayme,jayme,10010000009438,search.chat.no_prompt,在我的群组的搜索框中可以输入比群组名称更长的字符串！没有提示已达最大字数。,primary_clue,37,35,在我的群组的搜索框中可以输入比群组名称更长的字符串 没有提示已达最大字数,1,
10010000007483,编辑当中，输入超过最大字数的字数，不会提醒。只有在点击发表按钮的时候会提醒。,编辑当中，输入超过最大字数的字数，不会提醒。只有在点击发表按钮的时候会提醒。,,UI/Display,notification,button_icon,other,notification.button_icon.other,N,Medium,1,jayme,jayme,10010000007483,notification.button_icon.other,编辑当中，输入超过最大字数的字数，不会提醒。只有在点击发表按钮的时候会提醒。,primary_clue,38,34,编辑当中 输入超过最大字数的字数 不会提醒 只有在点击发表按钮的时候会提醒,1,
10010000008859,群名称在编辑里面，字数超出限制，显示红色，而群简介里面，超出限制，没有任何提示,群名称在编辑里面，字数超出限制，显示红色，而群简介里面，超出限制，没有任何提示,,Other,other,other,layout_issue,other.other.layout_issue,N,High,1,jayme,jayme,10010000008859,other.other.layout_issue,群名称在编辑里面，字数超出限制，显示红色，而群简介里面，超出限制，没有任何提示,primary_clue,39,34,群名称在编辑里面 字数超出限制 显示红色 而群简介里面 超出限制 没有任何提示,1,
10010000008153,在创建群聊的时候，输入群名称，当群名称字数达到最大数字的时候没有提示用户已达最大字数！,在创建群聊的时候，输入群名称，当群名称字数达到最大数字的时候没有提示用户已达最大字数！,,Functional-Social,groupchat,chat,no_prompt,groupchat.chat.no_prompt,N,High,1,jayme,jayme,10010000008153,groupchat.chat.no_prompt,在创建群聊的时候，输入群名称，当群名称字数达到最大数字的时候没有提示用户已达最大字数！,primary_clue,43,40,在创建群聊的时候 输入群名称 当群名称字数达到最大数字的时候没有提示用户已达最大字数,1,
10010000008215,输入群名称超出了64个字符之后，并不会进行提示，只是无法进行继续输入了，应该在此处加入一个提示的弹窗，说明字数的上限,输入群名称超出了64个字符之后，并不会进行提示，只是无法进行继续输入了，应该在此处加入一个提示的弹窗，说明字数的上限,,Other,other,other,layout_issue,other.other.layout_issue,N,High,1,jayme,jayme,10010000008215,other.other.layout_issue,输入群名称超出了64个字符之后，并不会进行提示，只是无法进行继续输入了，应该在此处加入一个提示的弹窗，说明字数的上限,primary_clue,58,54,输入群名称超出了64个字符之后 并不会进行提示 只是无法进行继续输入了 应该在此处加入一个提示的弹窗 说明字数的上限,1,
10010000009956,10.创建群名以及申请加入群填写申请理由的时候，超过限制字数还可以继续输入，虽然最终创建的结果是在规定字数以内，但是软甲提醒的不明显。,创建群名以及申请加入群填写申请理由的时候，超过限制字数还可以继续输入，虽然最终创建的结果是在规定字数以内，但是软甲提醒的不明显。,,Functional-Social,groupchat,other,wrong_value,groupchat.other.wrong_value,N,High,1,jayme,jayme,10010000009956,groupchat.other.wrong_value,创建群名以及申请加入群填写申请理由的时候，超过限制字数还可以继续输入，虽然最终创建的结果是在规定字数以内，但是软甲提醒的不明显。,primary_clue,64,60,创建群名以及申请加入群填写申请理由的时候 超过限制字数还可以继续输入 虽然最终创建的结果是在规定字数以内 但是软甲提醒的不明显,1,
10010000009046,当发起群聊添加联系人21名时，依然能点击确定按钮，输入群名称后点击右上角按钮，群创建不成功但是没有提示,当发起群聊添加联系人21名时，依然能点击确定按钮，输入群名称后点击右上角按钮，群创建不成功但是没有提示,,Functional-Social,groupchat,button_icon,no_prompt,groupchat.button_icon.no_prompt,N,High,1,jayme,jayme,10010000009046,groupchat.button_icon.no_prompt,当发起群聊添加联系人21名时，依然能点击确定按钮，输入群名称后点击右上角按钮，群创建不成功但是没有提示,primary_clue,51,48,当发起群聊添加联系人21名时 依然能点击确定按钮 输入群名称后点击右上角按钮 群创建不成功但是没有提示,1,
10010000009397,当查找加入群时，搜索自己创建的群名为“乱七八糟群”的群，不能搜索到,当查找加入群时，搜索自己创建的群名为“乱七八糟群”的群，不能搜索到,,Functional-Search,search,other,cannot_or_fail,search.other.cannot_or_fail,N,High,1,jayme,jayme,10010000009397,search.other.cannot_or_fail,当查找加入群时，搜索自己创建的群名为“乱七八糟群”的群，不能搜索到,primary_clue,33,29,当查找加入群时 搜索自己创建的群名为 乱七八糟群 的群 不能搜索到,1,
